,Title,year,location,Latitude,Longitude
3771,7th Heaven,2004,"3401, Exposition Boulevard, Santa Monica, Los Angeles County, California, 90404, United States",34.02952,-118.458465
3772,7th Heaven,2004,"3401, Exposition Boulevard, Santa Monica, Los Angeles County, California, 90404, United States",34.02952,-118.458465
3773,7th Heaven,2004,"3401, Exposition Boulevard, Santa Monica, Los Angeles County, California, 90404, United States",34.02952,-118.458465
3774,7th Heaven,2004,"3401, Exposition Boulevard, Santa Monica, Los Angeles County, California, 90404, United States",34.02952,-118.458465
3775,7th Heaven,2004,"3401, Exposition Boulevard, Santa Monica, Los Angeles County, California, 90404, United States",34.02952,-118.458465
3776,7th Heaven,2004,"3401, Exposition Boulevard, Santa Monica, Los Angeles County, California, 90404, United States",34.02952,-118.458465
3777,7th Heaven,2004,"3401, Exposition Boulevard, Santa Monica, Los Angeles County, California, 90404, United States",34.02952,-118.458465
3778,7th Heaven,2004,"3401, Exposition Boulevard, Santa Monica, Los Angeles County, California, 90404, United States",34.02952,-118.458465
3779,7th Heaven,2004,"3401, Exposition Boulevard, Santa Monica, Los Angeles County, California, 90404, United States",34.02952,-118.458465
3780,7th Heaven,2004,"3401, Exposition Boulevard, Santa Monica, Los Angeles County, California, 90404, United States",34.02952,-118.458465
3781,7th Heaven,2004,"3401, Exposition Boulevard, Santa Monica, Los Angeles County, California, 90404, United States",34.02952,-118.458465
3782,7th Heaven,2004,"3401, Exposition Boulevard, Santa Monica, Los Angeles County, California, 90404, United States",34.02952,-118.458465
3783,7th Heaven,2004,"3401, Exposition Boulevard, Santa Monica, Los Angeles County, California, 90404, United States",34.02952,-118.458465
3784,7th Heaven,2004,"3401, Exposition Boulevard, Santa Monica, Los Angeles County, California, 90404, United States",34.02952,-118.458465
3785,7th Heaven,2004,"3401, Exposition Boulevard, Santa Monica, Los Angeles County, California, 90404, United States",34.02952,-118.458465
3786,7th Heaven,2004,"3401, Exposition Boulevard, Santa Monica, Los Angeles County, California, 90404, United States",34.02952,-118.458465
3787,7th Heaven,2004,"3401, Exposition Boulevard, Santa Monica, Los Angeles County, California, 90404, United States",34.02952,-118.458465
3788,8 Days a Week,2004,"Los Angeles, Los Angeles County, California, United States",34.0536909,-118.242766
3789,8 Days a Week,2004,"Los Angeles, Los Angeles County, California, United States",34.0536909,-118.242766
3790,8 Days a Week,2004,"Los Angeles, Los Angeles County, California, United States",34.0536909,-118.242766
3791,8 Days a Week,2004,"Los Angeles, Los Angeles County, California, United States",34.0536909,-118.242766
3792,8 Days a Week,2004,"Los Angeles, Los Angeles County, California, United States",34.0536909,-118.242766
3793,8 Days a Week,2004,"Los Angeles, Los Angeles County, California, United States",34.0536909,-118.242766
3794,8 Days a Week,2004,"Los Angeles, Los Angeles County, California, United States",34.0536909,-118.242766
3795,8 Days a Week,2004,"Los Angeles, Los Angeles County, California, United States",34.0536909,-118.242766
3796,8 Days a Week,2004,"Los Angeles, Los Angeles County, California, United States",34.0536909,-118.242766
3797,8 Days a Week,2004,"Los Angeles, Los Angeles County, California, United States",34.0536909,-118.242766
3799,8 Simple Rules... for Dating My Teenage Daughter,2002,"Los Angeles, Los Angeles County, California, United States",34.0536909,-118.242766
3800,8 Steps to Buying,2016,"Los Angeles, Los Angeles County, California, United States",34.0536909,-118.242766
3801,8 for Vegas,2011,"New York, United States",40.7127281,-74.0060152
3802,8 ji dayo! zen'in shg,1969,"東京都, 日本",35.6828387,139.7594549
3805,8 x 1 in Noten,1973,"Studio Hamburg, Tonndorf, Wandsbek, Hamburg, 22045, Deutschland",53.5853389,10.12696066011979
3806,80 e Tal,2016,"Ipanema, Zona Sul do Rio de Janeiro, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 22411-000, Brasil",-22.9839557,-43.2022163
3809,80/20,2013,"New York, United States",40.7127281,-74.0060152
3810,800 Words,2015,"Auckland, Waitematā, Auckland, 1010, New Zealand / Aotearoa",-36.852095,174.7631803
3811,800 Words,2015,"Sydney, New South Wales, Australia",-33.8548157,151.2164539
3812,80s,2005,"Barcelona, Barcelonès, Barcelona, Catalunya, 08001, España",41.3828939,2.1774322
3813,86 & Lex,2018,"New York, United States",40.7127281,-74.0060152
3814,86'd,2010,"Studio City, Los Angeles, Los Angeles County, California, 91604, United States",34.1483989,-118.3961877
3815,86'd,2011,"Los Angeles, Los Angeles County, California, United States",34.0536909,-118.242766
3816,86-60-86,1994,"Lisboa, Portugal",38.7077507,-9.1365919
3848,888.com World Grand Prix,2004,"Venue Cymru, Ffordd Gwynedd, Craig-y-don, Llandudno, Conwy, Cymru / Wales, LL30 1BB, United Kingdom",53.3218229,-3.8174049
3849,888.com World Grand Prix,2004,"Venue Cymru, Ffordd Gwynedd, Craig-y-don, Llandudno, Conwy, Cymru / Wales, LL30 1BB, United Kingdom",53.3218229,-3.8174049
3850,888.com World Grand Prix,2004,"Venue Cymru, Ffordd Gwynedd, Craig-y-don, Llandudno, Conwy, Cymru / Wales, LL30 1BB, United Kingdom",53.3218229,-3.8174049
3851,888.com World Grand Prix,2004,"Venue Cymru, Ffordd Gwynedd, Craig-y-don, Llandudno, Conwy, Cymru / Wales, LL30 1BB, United Kingdom",53.3218229,-3.8174049
3852,888.com World Grand Prix,2004,"Venue Cymru, Ffordd Gwynedd, Craig-y-don, Llandudno, Conwy, Cymru / Wales, LL30 1BB, United Kingdom",53.3218229,-3.8174049
3853,888.com World Grand Prix,2004,"Venue Cymru, Ffordd Gwynedd, Craig-y-don, Llandudno, Conwy, Cymru / Wales, LL30 1BB, United Kingdom",53.3218229,-3.8174049
3854,888.com World Grand Prix,2004,"Venue Cymru, Ffordd Gwynedd, Craig-y-don, Llandudno, Conwy, Cymru / Wales, LL30 1BB, United Kingdom",53.3218229,-3.8174049
3855,888.com World Grand Prix,2004,"Venue Cymru, Ffordd Gwynedd, Craig-y-don, Llandudno, Conwy, Cymru / Wales, LL30 1BB, United Kingdom",53.3218229,-3.8174049
3856,888.com World Grand Prix,2004,"Venue Cymru, Ffordd Gwynedd, Craig-y-don, Llandudno, Conwy, Cymru / Wales, LL30 1BB, United Kingdom",53.3218229,-3.8174049
3857,888.com World Grand Prix,2004,"Venue Cymru, Ffordd Gwynedd, Craig-y-don, Llandudno, Conwy, Cymru / Wales, LL30 1BB, United Kingdom",53.3218229,-3.8174049
3858,888.com World Grand Prix,2004,"Venue Cymru, Ffordd Gwynedd, Craig-y-don, Llandudno, Conwy, Cymru / Wales, LL30 1BB, United Kingdom",53.3218229,-3.8174049
3859,888.com World Grand Prix,2004,"Venue Cymru, Ffordd Gwynedd, Craig-y-don, Llandudno, Conwy, Cymru / Wales, LL30 1BB, United Kingdom",53.3218229,-3.8174049
3860,888.com World Grand Prix,2004,"Venue Cymru, Ffordd Gwynedd, Craig-y-don, Llandudno, Conwy, Cymru / Wales, LL30 1BB, United Kingdom",53.3218229,-3.8174049
3861,888.com World Grand Prix,2004,"Venue Cymru, Ffordd Gwynedd, Craig-y-don, Llandudno, Conwy, Cymru / Wales, LL30 1BB, United Kingdom",53.3218229,-3.8174049
3862,888.com World Grand Prix,2004,"Venue Cymru, Ffordd Gwynedd, Craig-y-don, Llandudno, Conwy, Cymru / Wales, LL30 1BB, United Kingdom",53.3218229,-3.8174049
3863,888.com World Grand Prix,2004,"Venue Cymru, Ffordd Gwynedd, Craig-y-don, Llandudno, Conwy, Cymru / Wales, LL30 1BB, United Kingdom",53.3218229,-3.8174049
3864,888.com World Grand Prix,2004,"Venue Cymru, Ffordd Gwynedd, Craig-y-don, Llandudno, Conwy, Cymru / Wales, LL30 1BB, United Kingdom",53.3218229,-3.8174049
3865,888.com World Grand Prix,2004,"Venue Cymru, Ffordd Gwynedd, Craig-y-don, Llandudno, Conwy, Cymru / Wales, LL30 1BB, United Kingdom",53.3218229,-3.8174049
3866,888.com World Grand Prix,2004,"Venue Cymru, Ffordd Gwynedd, Craig-y-don, Llandudno, Conwy, Cymru / Wales, LL30 1BB, United Kingdom",53.3218229,-3.8174049
3867,888.com World Grand Prix,2004,"Venue Cymru, Ffordd Gwynedd, Craig-y-don, Llandudno, Conwy, Cymru / Wales, LL30 1BB, United Kingdom",53.3218229,-3.8174049
3868,888.com World Grand Prix,2004,"Venue Cymru, Ffordd Gwynedd, Craig-y-don, Llandudno, Conwy, Cymru / Wales, LL30 1BB, United Kingdom",53.3218229,-3.8174049
3869,888.com World Grand Prix,2004,"Venue Cymru, Ffordd Gwynedd, Craig-y-don, Llandudno, Conwy, Cymru / Wales, LL30 1BB, United Kingdom",53.3218229,-3.8174049
3870,888.com World Grand Prix,2004,"Venue Cymru, Ffordd Gwynedd, Craig-y-don, Llandudno, Conwy, Cymru / Wales, LL30 1BB, United Kingdom",53.3218229,-3.8174049
3871,888.com World Grand Prix,2004,"Venue Cymru, Ffordd Gwynedd, Craig-y-don, Llandudno, Conwy, Cymru / Wales, LL30 1BB, United Kingdom",53.3218229,-3.8174049
3872,8MMM Aboriginal Radio,2015,"Alice Springs, Town of Alice Springs, Northern Territory, Australia",-23.6983884,133.8812885
3873,8x45 - Austria Mystery,2004,Schweiz/Suisse/Svizzera/Svizra,46.7985624,8.2319736
3874,8x45 - Austria Mystery,2004,"Steiermark, Österreich",47.2500001,15.1666665
3875,8x45 - Austria Mystery,2004,"Niederösterreich, Österreich",48.2817813,15.7632457
3876,8x45 - Austria Mystery,2004,Österreich,47.59397,14.12456
3878,8x45 - Austria Mystery,2004,"Wien, 1010, Österreich",48.2083537,16.3725042
3879,9 Days with Cambria,2016,"Old Toronto, Toronto, Golden Horseshoe, Ontario, Canada",43.6534817,-79.3839347
3880,9 Maya. Lichnoe otnoshenie,2008,"Москва, Центральный федеральный округ, Россия",55.7504461,37.6174943
3881,9 jours,2014,"Lyon, Métropole de Lyon, Circonscription départementale du Rhône, Auvergne-Rhône-Alpes, France métropolitaine, France",45.7578137,4.8320114
3890,9-1-1 Encounters,2016,"Los Angeles, Los Angeles County, California, United States",34.0536909,-118.242766
3891,9-1-1: What's Your Emergency?,2018,"Weatherford, Parker County, Texas, 76086, United States",32.7589648,-97.7970748
3892,9-1-1: What's Your Emergency?,2018,"Mineral Wells, Palo Pinto County, Texas, 76067, United States",32.8084605,-98.1128223
3893,9-1-1: What's Your Emergency?,2018,"Springtown, Parker County, Texas, 76082, United States",32.97067175,-97.68392100646908
3894,9-1-1: What's Your Emergency?,2004,"Texas, United States",31.2638905,-98.5456116
3895,9-2-5,2015,"Atlanta, Fulton County, Georgia, 30303-3506, United States",33.7489924,-84.3902644
3896,9-2-5,2004,"Atlanta, Fulton County, Georgia, 30303-3506, United States",33.7489924,-84.3902644
3897,9-2-5,2004,"Smyrna, Cobb County, Georgia, 30080, United States",33.883887,-84.5147454
3899,90 Plein Street,2007,"Johannesburg, City of Johannesburg Metropolitan Municipality, Gauteng, 2001, South Africa",-26.205,28.049722
3900,"90 il, sarang hal sigan",2006,대한민국,36.638392,127.6961188
3902,90210,2008,"Beverly Hills, Los Angeles County, California, United States",34.0696501,-118.3963062
3907,90210,2004,"Hermosa Beach, Los Angeles County, California, 90254, United States",33.86428,-118.39591
3909,90210,2004,"Los Angeles, Los Angeles County, California, United States",34.0536909,-118.242766
3910,90210,2004,"Torrance, Los Angeles County, California, United States",33.8358492,-118.3406288
3911,90210,2004,"Los Angeles, Los Angeles County, California, United States",34.0536909,-118.242766
3912,90210,2004,"Torrance High School, 2200, West Carson Street, Torrance, Los Angeles County, California, 90501, United States",33.8286788,-118.32040313752208
3913,90210,2004,"El Segundo, Los Angeles County, California, 90245, United States",33.917028,-118.4156337
3914,90210,2004,"Exposition Park Rose Garden, State Drive, Exposition Park, Los Angeles, Los Angeles County, California, 90037, United States",34.017142500000006,-118.28610610106112
3916,90210,2004,"Los Angeles, Los Angeles County, California, United States",34.0536909,-118.242766
3918,90210,2004,"Torrance High School, 2200, West Carson Street, Torrance, Los Angeles County, California, 90501, United States",33.8286788,-118.32040313752208
3920,90210,2004,"Los Angeles, Los Angeles County, California, United States",34.0536909,-118.242766
3921,90210,2004,"Malibu, Los Angeles County, California, 90265-4797, United States",34.035591,-118.689423
3922,90210,2004,"Torrance High School, 2200, West Carson Street, Torrance, Los Angeles County, California, 90501, United States",33.8286788,-118.32040313752208
3923,90210,2004,"Torrance High School, 2200, West Carson Street, Torrance, Los Angeles County, California, 90501, United States",33.8286788,-118.32040313752208
3926,90210,2004,"Torrance High School, 2200, West Carson Street, Torrance, Los Angeles County, California, 90501, United States",33.8286788,-118.32040313752208
3929,90210,2004,"Torrance High School, 2200, West Carson Street, Torrance, Los Angeles County, California, 90501, United States",33.8286788,-118.32040313752208
3930,90210,2004,"Malibu, Los Angeles County, California, 90265-4797, United States",34.035591,-118.689423
3931,90210,2004,"Torrance High School, 2200, West Carson Street, Torrance, Los Angeles County, California, 90501, United States",33.8286788,-118.32040313752208
3932,90210,2004,"Torrance High School, 2200, West Carson Street, Torrance, Los Angeles County, California, 90501, United States",33.8286788,-118.32040313752208
3933,90210,2004,"Pasadena, Los Angeles County, California, United States",34.1476452,-118.1444779
3934,90210,2004,"Los Angeles, Los Angeles County, California, United States",34.0536909,-118.242766
3935,90210,2004,"Malibu, Los Angeles County, California, 90265-4797, United States",34.035591,-118.689423
3936,90210,2004,"Torrance High School, 2200, West Carson Street, Torrance, Los Angeles County, California, 90501, United States",33.8286788,-118.32040313752208
